visitNumber;browser;operatingSystem;isMobile;continent;country;city;networkDomain;source;medium;keyword;referralPath;adContent;pageviews;newVisits;transactionRevenue;year;day;weekday;time_range
1;18;6;False;3;142;106;1567;75;6;85;191;11;1;1.0;0.0;2016;11;4;1
1;18;6;False;2;15;295;902;75;6;85;174;11;1;1.0;0.0;2016;11;4;3
1;18;6;False;3;56;18;1567;75;6;85;156;11;1;1.0;0.0;2016;11;4;1
1;5;9;False;3;142;106;1633;75;6;85;191;11;1;1.0;0.0;2016;11;4;1
1;8;9;False;2;15;295;1693;75;6;85;174;11;1;1.0;0.0;2016;11;4;0
1;5;9;False;2;15;295;822;75;6;85;174;11;1;1.0;0.0;2016;11;4;3
1;5;9;False;3;142;106;1567;75;6;85;191;11;1;1.0;0.0;2016;11;4;0
1;8;5;False;4;107;295;770;75;6;85;179;11;1;1.0;0.0;2016;11;4;4
1;18;6;False;3;132;295;1510;75;6;85;189;11;2;1.0;0.0;2016;11;4;1
1;18;6;False;3;56;295;1567;75;6;85;156;11;2;1.0;0.0;2016;11;4;1
1;5;9;False;3;132;295;1510;75;6;85;189;11;2;1.0;0.0;2016;11;4;1
1;5;9;False;3;142;44;1567;75;6;85;191;11;2;1.0;0.0;2016;11;4;2
1;18;6;False;3;129;19;120;75;6;85;187;11;2;1.0;0.0;2016;11;4;1
1;18;6;False;3;63;295;629;75;6;85;162;11;2;1.0;0.0;2016;11;4;1
1;21;9;False;4;107;295;1508;75;6;85;179;11;2;1.0;0.0;2016;11;4;1
1;18;6;False;4;74;295;1733;75;6;85;129;11;2;1.0;0.0;2016;11;4;1
2;5;6;False;2;138;295;1678;23;5;4;197;11;1;0.0;0.0;2017;19;3;3
2;5;6;False;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;19;3;0
1;5;6;False;2;138;295;1678;23;3;20;197;11;1;1.0;0.0;2017;19;3;4
1;5;5;False;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2017;19;3;1
1;5;9;False;4;120;295;1123;0;0;85;197;11;1;1.0;0.0;2017;19;3;1
1;5;6;False;4;59;83;0;0;0;85;197;11;1;1.0;0.0;2017;19;3;1
1;5;9;False;2;138;295;1212;23;5;4;197;11;1;1.0;0.0;2017;19;3;4
2;18;11;True;4;43;295;751;23;5;4;197;11;1;0.0;0.0;2017;19;3;4
18;5;6;False;4;120;295;1199;23;5;4;197;11;1;0.0;0.0;2017;19;3;1
6;18;11;True;2;138;225;0;23;5;4;197;11;1;0.0;0.0;2017;19;3;3
7;18;11;True;2;138;225;339;23;5;4;197;11;1;0.0;0.0;2017;19;3;2
1;5;1;True;2;83;162;738;0;0;85;197;11;1;1.0;0.0;2017;19;3;3
1;5;1;True;4;39;197;1567;23;5;4;197;11;1;1.0;0.0;2017;19;3;4
1;5;3;False;3;55;295;0;23;5;4;197;11;2;1.0;0.0;2017;19;3;0
1;18;11;True;2;138;295;1608;23;5;4;197;11;2;1.0;0.0;2017;19;3;1
1;5;9;False;2;138;295;672;0;0;85;197;11;2;1.0;0.0;2017;19;3;2
1;5;6;False;2;138;257;0;48;6;85;0;11;2;1.0;0.0;2017;19;3;3
1;18;11;True;3;132;295;1510;0;0;85;197;11;3;1.0;0.0;2017;19;3;1
1;5;6;False;2;138;295;0;48;6;85;0;11;3;1.0;0.0;2017;19;3;3
2;5;3;False;2;138;182;0;0;0;85;197;11;4;0.0;0.0;2017;19;3;4
1;5;9;False;4;137;147;244;23;5;4;197;11;4;1.0;0.0;2017;19;3;1
1;9;9;False;4;43;295;847;37;5;4;197;11;3;1.0;0.0;2017;19;3;1
1;18;10;True;3;55;295;1640;23;5;115;197;11;3;1.0;0.0;2017;19;3;3
1;5;9;False;2;138;295;643;23;5;4;197;11;6;1.0;0.0;2017;19;3;0
2;9;9;False;4;43;295;847;37;5;4;197;11;7;0.0;0.0;2017;19;3;4
1;5;1;True;2;138;230;0;23;3;20;197;11;6;1.0;0.0;2017;19;3;1
1;5;9;False;2;138;295;0;23;5;4;197;11;17;1.0;0.0;2017;19;3;0
4;5;6;False;2;138;230;0;48;6;85;0;11;23;0.0;145.45;2017;19;3;3
1;5;9;False;2;138;230;1372;23;5;4;197;11;25;1.0;0.0;2017;19;3;3
8;18;11;True;2;138;148;0;75;6;85;129;11;1;0.0;0.0;2017;19;3;1
1;9;9;False;4;137;295;108;75;6;85;129;11;1;1.0;0.0;2017;19;3;0
1;5;9;False;4;90;295;0;75;6;85;143;11;2;1.0;0.0;2017;19;3;3
1;5;6;False;2;138;230;1309;23;5;4;197;11;5;1.0;0.0;2017;30;6;3
1;5;1;True;2;138;56;0;0;0;85;197;11;1;1.0;0.0;2017;30;6;4
1;5;1;True;2;138;295;465;23;5;4;197;11;2;1.0;0.0;2017;30;6;4
1;5;9;False;3;55;210;1567;3;2;85;197;11;2;1.0;0.0;2017;30;6;0
1;5;1;True;3;55;57;0;23;5;4;197;11;15;1.0;0.0;2017;30;6;4
1;5;9;False;4;61;295;1423;23;5;4;197;11;22;1.0;0.0;2017;30;6;4
1;18;11;True;4;137;147;1466;23;5;4;197;11;1;1.0;0.0;2017;30;6;4
1;5;9;False;2;15;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;6;4
1;5;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;6;3
2;5;9;False;3;56;295;515;5;6;85;24;11;2;0.0;0.0;2017;30;6;0
1;5;1;True;2;138;195;0;0;0;85;197;11;2;1.0;0.0;2017;30;6;3
1;5;9;False;4;102;295;1072;5;6;85;24;11;2;1.0;0.0;2017;30;6;4
1;16;0;True;1;29;0;1567;75;6;85;63;11;1;1.0;0.0;2017;30;6;0
1;5;9;False;1;131;295;1567;75;6;85;61;11;1;1.0;0.0;2017;30;6;4
1;5;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;6;3
1;18;11;True;4;137;295;0;23;5;4;197;11;1;1.0;0.0;2017;30;6;3
1;16;0;True;3;55;295;1567;75;6;85;56;11;1;1.0;0.0;2017;30;6;4
1;7;9;False;2;138;214;0;75;6;85;129;11;1;1.0;0.0;2017;30;6;2
1;18;11;True;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2017;30;6;3
1;5;11;True;2;3;295;1142;23;5;4;197;11;8;1.0;0.0;2017;12;0;1
2;5;6;False;2;138;182;0;48;6;85;0;11;1;0.0;0.0;2017;12;0;0
2;5;1;True;2;138;295;1212;23;5;4;197;11;1;0.0;0.0;2017;12;0;0
1;5;9;False;2;138;295;0;23;5;4;197;11;2;1.0;0.0;2017;12;0;3
1;5;1;True;5;5;38;1068;0;0;85;197;11;2;1.0;0.0;2017;12;0;0
1;5;9;False;3;55;57;1567;0;0;85;197;11;2;1.0;0.0;2017;12;0;4
2;5;6;False;2;138;295;0;23;5;4;197;11;2;0.0;0.0;2017;12;0;0
2;5;6;False;4;43;295;1567;28;6;85;108;11;4;0.0;0.0;2017;12;0;1
2;5;5;False;2;138;230;0;48;6;85;0;11;5;0.0;0.0;2017;12;0;3
1;5;9;False;4;79;295;331;0;0;85;197;11;7;1.0;0.0;2017;12;0;0
4;5;6;False;2;138;182;0;48;6;85;0;11;5;0.0;0.0;2017;12;0;3
1;5;9;False;2;138;295;1100;23;5;4;197;11;8;1.0;0.0;2017;12;0;3
5;5;6;False;2;138;182;0;48;6;85;0;11;9;0.0;0.0;2017;12;0;3
1;18;11;True;2;138;0;1137;23;3;53;197;8;11;1.0;0.0;2017;12;0;0
1;5;6;False;4;137;147;0;23;5;4;197;11;1;1.0;0.0;2017;12;0;1
1;5;6;False;4;137;295;1620;23;5;4;197;11;1;1.0;0.0;2017;12;0;3
1;5;6;False;3;78;295;1567;23;5;4;197;11;1;1.0;0.0;2017;12;0;1
1;5;1;True;4;43;295;0;23;5;4;197;11;1;1.0;0.0;2017;12;0;3
1;5;1;True;4;137;295;0;23;5;4;197;11;1;1.0;0.0;2017;12;0;4
2;5;9;False;2;138;295;339;23;5;4;197;11;1;0.0;0.0;2017;12;0;4
1;5;6;False;2;138;182;0;48;6;85;0;11;1;1.0;0.0;2017;12;0;0
21;5;6;False;2;138;295;227;23;5;4;197;11;1;0.0;0.0;2017;12;0;4
5;5;9;False;2;138;59;0;48;6;85;0;11;1;0.0;0.0;2017;12;0;4
3;5;6;False;2;138;182;0;48;6;85;0;11;1;0.0;0.0;2017;12;0;4
2;5;9;False;3;114;295;149;23;5;4;197;11;1;0.0;0.0;2017;12;0;1
10;5;6;False;2;138;236;339;48;6;85;0;11;1;0.0;0.0;2017;12;0;0
1;9;9;False;3;136;82;1567;0;0;85;197;11;1;1.0;0.0;2017;12;0;0
3;18;11;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;12;0;4
1;5;1;True;4;102;295;1125;0;0;85;197;11;2;1.0;0.0;2017;12;0;4
17;5;6;False;4;43;295;0;0;0;85;197;11;2;0.0;0.0;2017;12;0;1
1;3;1;True;2;19;295;1264;3;2;85;197;11;2;1.0;0.0;2017;12;0;1
1;18;11;True;3;119;246;1567;23;5;4;197;11;3;1.0;0.0;2017;12;0;1
1;5;9;False;2;138;295;1006;23;5;4;197;11;1;1.0;0.0;2017;12;0;3
1;18;11;True;3;63;190;136;23;5;4;197;11;1;1.0;0.0;2017;12;0;1
1;18;6;False;2;138;253;0;23;5;4;197;11;1;1.0;0.0;2017;12;0;0
1;18;11;True;4;137;295;1620;23;5;4;197;11;1;1.0;0.0;2017;12;0;4
1;15;9;False;4;94;295;843;23;5;4;197;11;1;1.0;0.0;2017;12;0;3
1;18;11;True;4;137;295;0;23;5;4;197;11;1;1.0;0.0;2017;2;6;3
1;18;11;True;4;59;83;1567;23;5;4;197;11;1;1.0;0.0;2017;2;6;4
1;19;11;True;5;5;259;1492;0;0;85;197;11;1;1.0;0.0;2017;2;6;0
1;5;6;False;3;63;295;1293;23;5;4;197;11;1;1.0;0.0;2017;2;6;1
2;18;11;True;2;19;271;1144;23;5;4;197;11;1;0.0;0.0;2017;2;6;4
1;18;11;True;4;61;295;516;0;0;85;197;11;1;1.0;0.0;2017;2;6;1
1;5;9;False;3;132;295;1510;23;5;4;197;11;2;1.0;0.0;2017;2;6;1
1;5;9;False;4;90;295;1739;23;5;4;197;11;3;1.0;0.0;2017;2;6;4
1;15;9;False;4;43;295;1383;23;5;4;197;11;2;1.0;0.0;2017;2;6;3
1;5;9;False;2;141;295;267;0;0;85;197;11;7;1.0;0.0;2017;2;6;3
1;5;5;False;2;22;295;1555;23;5;4;197;11;20;1.0;0.0;2017;2;6;0
1;5;6;False;3;55;131;1272;23;5;4;197;11;31;1.0;0.0;2017;2;6;1
2;5;1;True;2;15;295;1605;75;6;85;174;11;1;0.0;0.0;2017;2;6;3
1;5;1;True;2;15;295;1605;75;6;85;174;11;1;1.0;0.0;2017;2;6;2
1;18;5;False;3;55;112;0;75;6;85;139;11;1;1.0;0.0;2017;2;6;4
3;5;1;True;2;15;295;1605;75;6;85;174;11;1;0.0;0.0;2017;2;6;3
3;5;1;True;2;138;295;0;75;6;85;129;11;1;0.0;0.0;2017;2;6;1
1;5;9;False;3;55;295;1567;75;6;85;129;11;2;1.0;0.0;2017;2;6;1
1;20;1;True;3;55;25;1567;75;6;85;129;11;4;1.0;0.0;2017;2;6;1
1;5;6;False;3;55;295;432;0;0;85;197;11;1;1.0;0.0;2016;6;5;1
1;5;6;False;2;138;295;1212;23;5;4;197;11;1;1.0;0.0;2016;6;5;0
1;5;11;True;3;55;175;1567;23;5;4;197;11;1;1.0;0.0;2016;6;5;4
1;18;6;False;2;15;295;1399;75;6;85;176;11;1;1.0;0.0;2016;6;5;4
1;5;9;False;3;132;295;1362;75;6;85;189;11;1;1.0;0.0;2016;6;5;4
2;5;9;False;2;32;295;91;75;6;85;143;11;1;0.0;0.0;2016;6;5;2
1;5;9;False;3;78;295;1478;75;6;85;192;11;1;1.0;0.0;2016;6;5;0
1;18;6;False;3;132;295;1567;75;6;85;189;11;1;1.0;0.0;2016;6;5;1
1;5;9;False;4;107;295;486;75;6;85;179;11;1;1.0;0.0;2016;6;5;0
6;5;9;False;2;22;295;1567;75;6;85;141;11;1;0.0;0.0;2016;6;5;3
1;5;9;False;1;93;295;331;75;6;85;139;11;1;1.0;0.0;2016;6;5;1
1;18;6;False;4;25;295;1710;75;6;85;154;11;1;1.0;0.0;2016;6;5;4
1;5;9;False;3;129;19;120;75;6;85;129;11;1;1.0;0.0;2016;6;5;3
1;8;9;False;4;135;295;1567;23;5;4;197;11;1;1.0;0.0;2016;6;5;4
1;8;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2016;6;5;4
1;18;11;True;4;94;295;276;23;5;4;197;11;2;1.0;0.0;2016;6;5;3
1;18;6;False;3;132;295;1510;75;6;85;189;11;2;1.0;0.0;2016;6;5;4
1;5;1;True;4;43;295;1425;0;0;85;197;11;2;1.0;0.0;2016;6;5;3
1;5;9;False;4;38;295;422;75;6;85;129;11;2;1.0;0.0;2016;6;5;4
1;8;6;False;2;138;230;340;23;5;4;197;11;3;1.0;0.0;2016;6;5;0
1;18;11;True;2;138;230;1309;0;0;85;197;11;3;1.0;0.0;2016;6;5;0
2;5;9;False;2;138;182;1042;23;5;4;197;11;3;0.0;0.0;2016;6;5;4
1;18;11;True;3;142;109;1567;0;0;85;197;11;9;1.0;0.0;2016;6;5;1
1;5;1;True;2;15;295;0;28;6;85;108;11;13;1.0;0.0;2016;6;5;4
1;18;11;True;2;138;295;227;23;5;4;197;11;3;1.0;0.0;2017;26;4;0
7;5;5;False;2;138;172;0;48;6;85;0;11;3;0.0;0.0;2017;26;4;3
2;5;6;False;2;138;172;0;48;6;85;0;11;5;0.0;0.0;2017;26;4;3
3;18;11;True;3;121;295;1567;23;5;4;197;11;5;0.0;0.0;2017;26;4;0
9;5;6;False;2;138;295;0;23;5;4;197;11;6;0.0;0.0;2017;26;4;3
2;5;6;False;2;138;230;1567;48;6;85;0;11;6;0.0;0.0;2017;26;4;4
1;5;6;False;2;138;295;1212;23;5;4;197;11;8;1.0;0.0;2017;26;4;3
5;5;5;False;2;138;257;0;48;6;85;0;11;10;0.0;0.0;2017;26;4;0
3;5;3;False;2;138;182;0;48;6;85;0;11;29;0.0;112.05;2017;26;4;3
2;5;3;False;2;138;182;0;48;6;85;0;11;33;0.0;0.0;2017;26;4;4
1;18;11;True;4;137;147;1567;23;5;4;197;11;1;1.0;0.0;2017;26;4;4
1;5;5;False;2;138;0;586;0;0;85;197;11;1;1.0;0.0;2017;26;4;1
1;5;9;False;2;83;295;1147;5;6;85;24;11;1;1.0;0.0;2017;26;4;0
1;5;9;False;2;138;295;362;23;3;7;197;14;1;1.0;0.0;2017;26;4;4
1;9;9;False;3;63;295;173;0;0;85;197;11;1;1.0;0.0;2017;26;4;3
1;5;6;False;2;138;295;1066;23;5;4;197;11;2;1.0;0.0;2017;26;4;3
1;5;9;False;2;138;295;1000;0;0;85;197;11;2;1.0;0.0;2017;26;4;4
1;5;1;True;3;127;295;619;23;5;4;197;11;1;1.0;0.0;2017;26;4;0
1;5;9;False;2;138;295;1248;23;5;4;197;11;1;1.0;0.0;2017;26;4;4
1;5;9;False;4;39;295;1262;0;0;85;197;11;1;1.0;0.0;2017;26;4;4
3;5;1;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;26;4;4
1;5;9;False;3;63;295;1531;0;0;85;197;11;1;1.0;0.0;2017;26;4;1
1;18;6;False;2;138;187;0;23;5;4;197;11;10;1.0;0.0;2016;23;1;4
4;5;6;False;2;138;167;809;0;0;85;197;11;12;0.0;0.0;2016;23;1;4
1;5;9;False;2;49;295;1567;0;0;85;197;11;15;1.0;0.0;2016;23;1;3
3;5;6;False;2;138;295;227;23;3;20;197;11;6;0.0;0.0;2016;23;1;3
1;8;9;False;3;55;295;1567;75;6;85;129;11;4;1.0;0.0;2016;23;1;4
1;5;6;False;2;138;172;0;48;6;85;0;11;4;1.0;0.0;2016;23;1;3
1;5;1;True;3;78;135;1567;75;6;85;168;11;1;1.0;0.0;2016;23;1;1
1;8;9;False;4;43;295;751;23;5;4;197;11;1;1.0;0.0;2016;23;1;4
1;5;3;False;4;94;295;0;23;5;4;197;11;1;1.0;0.0;2016;23;1;1
3;5;3;False;4;94;295;0;23;5;4;197;11;1;0.0;0.0;2016;23;1;4
1;5;9;False;2;22;30;252;23;5;4;197;11;1;1.0;0.0;2016;23;1;0
1;18;6;False;3;127;295;24;23;5;4;197;11;1;1.0;0.0;2016;23;1;0
1;5;9;False;3;55;295;1567;23;5;4;197;11;2;1.0;0.0;2016;23;1;0
1;16;0;True;1;66;295;1063;32;6;85;0;11;2;1.0;0.0;2016;23;1;0
1;5;9;False;3;142;109;1615;0;0;85;197;11;1;1.0;0.0;2016;23;1;0
1;18;6;False;4;137;147;0;0;0;85;197;11;1;1.0;0.0;2016;23;1;4
1;5;9;False;2;138;231;561;0;0;85;197;11;2;1.0;0.0;2016;23;1;3
2;5;6;False;4;61;295;1567;0;0;85;197;11;3;0.0;0.0;2016;23;1;1
2;5;6;False;2;138;167;809;0;0;85;197;11;3;0.0;0.0;2016;23;1;4
2;5;3;False;4;94;295;0;23;5;4;197;11;4;0.0;0.0;2016;23;1;4
1;5;6;False;2;138;167;809;0;0;85;197;11;5;1.0;0.0;2016;23;1;4
2;18;6;False;2;138;187;0;23;5;4;197;11;8;0.0;0.0;2016;23;1;0
3;5;6;False;2;138;167;809;0;0;85;197;11;10;0.0;0.0;2016;23;1;4
1;5;9;False;4;39;0;630;23;5;4;197;11;1;1.0;0.0;2016;23;1;4
1;18;6;False;4;106;295;1186;75;6;85;129;11;1;1.0;0.0;2016;23;1;4
1;18;6;False;3;101;212;1126;75;6;85;129;11;1;1.0;0.0;2016;23;1;4
1;18;6;False;3;55;295;1567;75;6;85;129;11;1;1.0;0.0;2016;23;1;1
1;18;6;False;3;132;117;1362;75;6;85;129;11;1;1.0;0.0;2016;23;1;4
1;18;6;False;3;132;295;1567;75;6;85;189;11;1;1.0;0.0;2016;23;1;4
4;5;9;False;1;93;137;331;75;6;85;139;11;1;0.0;0.0;2016;23;1;0
1;18;6;False;2;83;162;152;75;6;85;141;11;1;1.0;0.0;2016;23;1;2
1;5;9;False;4;120;208;1567;23;5;4;197;11;1;1.0;0.0;2017;27;0;4
1;5;1;True;4;137;295;1620;23;5;4;197;11;1;1.0;0.0;2017;27;0;4
1;5;9;False;1;44;295;1567;23;5;4;197;11;1;1.0;0.0;2017;27;0;4
1;5;6;False;3;55;102;0;23;5;4;197;11;1;1.0;0.0;2017;27;0;0
1;18;6;False;2;83;162;153;23;5;4;197;11;1;1.0;0.0;2017;27;0;1
1;5;6;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;27;0;0
3;5;1;True;4;137;295;1567;23;5;4;197;11;1;0.0;0.0;2017;27;0;1
1;5;6;False;4;137;295;475;23;5;4;197;11;1;1.0;0.0;2017;27;0;1
30;5;6;False;4;59;83;0;23;5;4;197;11;1;0.0;0.0;2017;27;0;4
1;5;9;False;4;120;208;556;3;2;85;197;11;1;1.0;0.0;2017;27;0;1
1;5;9;False;2;31;295;1502;0;0;85;197;11;1;1.0;0.0;2017;27;0;3
1;5;6;False;2;138;182;1042;0;0;85;197;11;1;1.0;0.0;2017;27;0;2
2;5;9;False;4;17;295;1567;0;0;85;197;11;1;0.0;0.0;2017;27;0;1
2;5;1;True;4;59;83;1501;23;5;4;197;11;1;0.0;0.0;2017;27;0;0
2;5;3;False;3;55;102;0;5;6;85;24;11;1;0.0;0.0;2017;27;0;4
1;5;5;False;2;138;172;0;48;6;85;0;11;1;1.0;0.0;2017;27;0;3
1;5;9;False;3;78;135;1171;23;5;4;197;11;1;1.0;0.0;2017;27;0;1
2;5;9;False;4;102;283;982;23;5;4;197;11;1;0.0;0.0;2017;27;0;4
1;5;6;False;5;5;161;0;23;5;4;197;11;1;1.0;0.0;2017;27;0;3
2;5;11;True;2;138;295;1002;23;5;4;197;11;1;0.0;0.0;2017;27;0;0
1;18;11;True;4;137;147;0;23;5;4;197;11;1;1.0;0.0;2017;27;0;4
2;5;9;False;2;138;295;1206;23;5;4;197;11;1;0.0;0.0;2017;27;0;4
1;18;11;True;4;39;295;0;23;5;4;197;11;1;1.0;0.0;2017;27;0;0
1;9;9;False;2;138;295;0;23;5;4;197;11;1;1.0;0.0;2017;27;0;3
2;5;9;False;2;138;182;1170;23;3;18;197;11;1;0.0;0.0;2017;27;0;0
2;18;11;True;2;138;148;0;23;5;4;197;11;1;0.0;0.0;2017;27;0;0
1;18;6;False;3;52;110;374;23;5;4;197;11;2;1.0;0.0;2017;27;0;4
1;5;9;False;3;55;295;62;23;5;4;197;11;2;1.0;0.0;2017;27;0;1
1;5;9;False;4;43;295;0;23;5;4;197;11;2;1.0;0.0;2017;27;0;3
1;18;11;True;2;138;295;1345;23;5;4;197;11;3;1.0;0.0;2017;27;0;3
1;5;9;False;2;138;182;1170;23;3;18;197;11;3;1.0;0.0;2017;27;0;3
3;5;6;False;2;138;172;0;0;0;85;197;11;4;0.0;0.0;2017;27;0;4
2;5;6;False;2;138;54;339;3;2;85;197;11;5;0.0;0.0;2017;27;0;3
1;5;3;False;3;55;102;0;23;5;4;197;11;6;1.0;0.0;2017;27;0;4
1;5;6;False;2;138;182;0;48;6;85;0;11;5;1.0;0.0;2017;27;0;4
2;8;9;False;4;6;295;1427;23;5;4;197;11;8;0.0;0.0;2017;27;0;3
1;5;6;False;2;19;271;189;23;5;4;197;11;11;1.0;0.0;2017;27;0;0
1;5;9;False;4;102;283;982;23;5;4;197;11;13;1.0;0.0;2017;27;0;4
1;5;3;False;3;114;0;0;48;6;85;0;11;12;1.0;0.0;2017;27;0;0
1;5;11;True;2;19;295;1683;23;5;4;197;11;14;1.0;0.0;2017;27;0;3
1;5;9;False;2;138;295;1206;23;5;4;197;11;12;1.0;0.0;2017;27;0;4
1;18;11;True;2;19;271;189;23;5;4;197;11;16;1.0;0.0;2017;27;0;1
1;5;9;False;3;63;295;0;75;6;85;162;11;1;1.0;0.0;2017;27;0;0
1;9;9;True;3;119;295;1567;75;6;85;164;11;2;1.0;0.0;2017;27;0;1
1;8;9;False;4;120;295;1059;23;5;4;197;11;1;1.0;0.0;2016;8;0;1
1;5;9;False;2;138;172;0;0;0;85;197;11;1;1.0;0.0;2016;8;0;2
1;5;9;False;2;138;59;775;23;5;4;197;11;1;1.0;0.0;2016;8;0;4
1;5;11;True;2;138;295;1161;23;5;4;197;11;1;1.0;0.0;2016;8;0;4
1;5;6;False;2;138;172;0;0;0;85;197;11;2;1.0;0.0;2016;8;0;4
7;18;11;True;4;94;295;276;23;5;4;197;11;2;0.0;0.0;2016;8;0;4
9;18;11;True;4;94;295;276;23;5;4;197;11;2;0.0;0.0;2016;8;0;4
1;5;11;True;2;138;78;0;23;5;4;197;11;2;1.0;0.0;2016;8;0;4
1;5;9;False;4;120;295;609;23;5;4;197;11;3;1.0;0.0;2016;8;0;1
3;5;9;False;4;102;283;1567;5;6;85;25;11;3;0.0;0.0;2016;8;0;1
1;8;9;False;2;138;295;216;23;5;4;197;11;3;1.0;0.0;2016;8;0;3
1;5;6;False;2;138;172;0;48;6;85;0;11;3;1.0;0.0;2016;8;0;4
8;18;11;True;4;94;295;276;23;5;4;197;11;3;0.0;0.0;2016;8;0;4
1;5;1;True;2;19;295;1683;23;5;4;197;11;4;1.0;0.0;2016;8;0;0
2;5;9;False;4;102;283;1567;0;0;85;197;11;4;0.0;0.0;2016;8;0;1
1;5;9;False;4;102;283;1567;0;0;85;197;11;4;1.0;0.0;2016;8;0;1
2;5;6;False;2;138;16;0;0;0;85;197;11;5;0.0;0.0;2016;8;0;4
2;5;9;False;2;138;295;0;23;5;4;197;11;7;0.0;0.0;2016;8;0;3
1;5;3;False;2;138;295;1212;23;5;4;197;11;7;1.0;0.0;2016;8;0;4
2;18;11;True;2;138;295;362;23;5;4;197;11;11;0.0;0.0;2016;8;0;4
4;5;5;False;2;138;172;0;67;6;85;23;11;8;0.0;0.0;2016;8;0;3
1;5;5;False;2;138;172;0;0;0;85;197;11;9;1.0;0.0;2016;8;0;4
5;5;5;False;2;138;172;0;48;6;85;0;11;7;0.0;0.0;2016;8;0;4
2;5;6;False;2;138;172;0;48;6;85;0;11;12;0.0;0.0;2016;8;0;4
1;18;6;False;4;59;83;1467;23;5;4;197;11;17;1.0;0.0;2016;8;0;3
1;5;6;False;2;138;182;1608;23;5;4;197;11;48;1.0;83.96;2016;8;0;0
1;5;9;False;3;63;295;1567;75;6;85;129;11;1;1.0;0.0;2016;8;0;0
1;5;9;False;2;138;295;0;19;6;85;0;11;1;1.0;0.0;2016;8;0;2
2;18;11;True;4;137;295;1620;75;6;85;129;11;1;0.0;0.0;2016;8;0;1
1;18;6;False;3;101;212;1567;75;6;85;129;11;1;1.0;0.0;2016;8;0;1
1;18;6;False;4;120;295;1059;75;6;85;143;11;1;1.0;0.0;2016;8;0;3
1;18;11;True;2;138;295;0;75;6;85;171;11;1;1.0;0.0;2016;8;0;3
1;5;9;False;4;107;295;1567;75;6;85;179;11;1;1.0;0.0;2016;8;0;4
1;6;9;False;3;70;295;1567;75;6;85;187;11;1;1.0;0.0;2016;8;0;1
1;5;9;False;3;132;295;1510;75;6;85;189;11;1;1.0;0.0;2016;8;0;1
1;18;6;False;2;22;30;492;75;6;85;141;11;1;1.0;0.0;2016;8;0;4
1;5;9;False;3;119;295;1567;75;6;85;164;11;2;1.0;0.0;2016;8;0;4
2;5;9;False;2;15;295;1438;75;6;85;174;11;2;0.0;0.0;2016;8;0;1
3;18;11;True;4;137;295;1620;75;6;85;129;11;1;0.0;0.0;2016;8;0;1
1;18;6;False;2;100;295;1567;75;6;85;141;11;2;1.0;0.0;2016;8;0;4
1;5;9;False;4;120;295;1199;75;6;85;129;11;7;1.0;0.0;2016;8;0;4
1;5;1;True;1;93;295;0;23;5;4;197;11;1;1.0;0.0;2017;10;0;3
1;5;9;False;2;19;295;0;23;5;4;197;11;1;1.0;0.0;2017;10;0;2
1;5;9;False;1;66;295;320;23;5;4;197;11;1;1.0;0.0;2017;10;0;4
1;5;9;False;2;83;50;1147;23;5;4;197;11;1;1.0;0.0;2017;10;0;3
1;5;9;False;2;138;295;1212;28;6;85;108;11;1;1.0;0.0;2017;10;0;4
1;5;1;True;4;116;295;1379;3;2;85;197;11;1;1.0;0.0;2017;10;0;3
1;5;9;False;3;78;135;1567;0;0;85;197;11;1;1.0;0.0;2017;10;0;0
1;18;11;True;2;138;230;0;0;0;85;197;11;1;1.0;0.0;2017;10;0;3
2;18;11;True;2;138;295;0;23;5;4;197;11;1;0.0;0.0;2017;10;0;0
1;5;9;False;2;19;295;832;5;6;85;24;11;1;1.0;0.0;2017;10;0;4
1;5;1;True;3;52;110;1567;23;5;4;197;11;1;1.0;0.0;2017;10;0;4
1;5;1;True;2;138;295;71;23;5;4;197;11;1;1.0;0.0;2017;10;0;4
2;18;11;True;2;138;295;1741;23;5;4;197;11;1;0.0;0.0;2017;10;0;1
1;5;9;False;3;136;295;74;23;5;4;197;11;1;1.0;0.0;2017;10;0;0
1;5;9;False;3;129;295;1567;23;5;4;197;11;1;1.0;0.0;2017;10;0;0
1;18;11;True;3;78;135;1567;23;5;4;197;11;1;1.0;0.0;2017;10;0;0
1;5;9;False;3;55;112;42;23;5;4;197;11;1;1.0;0.0;2017;10;0;4
3;5;1;True;2;138;295;1212;23;5;4;197;11;1;0.0;0.0;2017;10;0;3
1;5;9;False;4;125;295;1567;23;5;4;197;11;2;1.0;0.0;2017;10;0;1
1;5;6;False;2;138;231;340;23;5;4;197;11;2;1.0;0.0;2017;10;0;4
1;5;9;False;2;138;231;301;23;5;4;197;11;3;1.0;0.0;2017;10;0;3
