fullVisitorId;visitNumber;browser;operatingSystem;deviceCategory;subContinent;country;city;campaign;source;pageviews;bounces;newVisits;transactionRevenue;year;month;quarterMonth;day;weekday;time_range
6220;2;5;1;1;11;138;230;0;23;1;1;0;0.0;2017;7;7;18;11860;3
8781;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;7;7;19;11865;0
7607;1;9;9;0;6;63;249;0;75;1;1;1;0.0;2017;7;7;18;11826;1
5391;1;18;11;1;15;18;295;0;23;2;0;1;0.0;2017;7;7;18;11837;4
5878;1;18;6;0;11;19;47;0;23;2;0;1;0.0;2017;7;7;18;11848;4
7285;1;8;9;0;20;143;295;0;75;3;0;1;0.0;2017;7;7;18;11834;4
4523;5;5;9;0;20;60;265;0;23;1;1;0;0.0;2017;1;1;3;5862;4
8346;1;5;9;0;1;5;161;0;23;1;1;1;0.0;2017;1;1;4;5882;0
6518;1;8;6;0;21;39;144;0;23;1;1;1;0.0;2017;1;1;3;5848;1
7408;1;2;1;1;11;19;295;0;23;1;1;1;0.0;2017;1;1;4;5880;0
9601;3;18;11;1;11;138;195;0;23;1;1;0;0.0;2017;1;1;3;5854;4
2289;3;5;6;0;11;138;182;0;48;1;1;0;0.0;2017;1;1;3;5860;4
9478;1;5;5;0;11;138;129;0;0;1;1;1;0.0;2017;1;1;3;5874;3
6432;1;5;9;0;11;138;295;0;0;1;1;1;0.0;2017;1;1;3;5875;3
3612;2;18;11;1;11;138;295;0;0;1;1;0;0.0;2017;1;1;3;5843;1
5147;1;5;6;0;14;15;295;0;23;1;1;1;0.0;2017;1;1;3;5868;3
9663;1;5;1;1;11;138;16;0;0;1;1;1;0.0;2017;1;1;3;5849;1
8850;1;5;11;1;11;138;295;0;23;1;1;1;0.0;2017;1;1;3;5845;1
7166;4;5;9;0;11;138;295;0;16;2;0;0;0.0;2017;1;1;3;5850;4
4971;2;5;9;0;11;138;295;0;0;2;0;0;0.0;2017;1;1;3;5872;3
4924;1;5;9;0;14;3;295;0;0;2;0;1;0.0;2017;1;1;3;5853;4
8612;3;5;6;0;11;138;295;0;23;2;0;0;0.0;2017;1;1;3;5873;3
5154;1;18;11;2;11;19;271;0;23;3;0;1;0.0;2017;1;1;3;5851;4
9151;1;9;9;0;11;138;295;0;23;3;0;1;0.0;2017;1;1;3;5857;4
5578;1;5;9;0;12;137;295;0;23;3;0;1;0.0;2017;1;1;3;5847;1
7811;1;5;1;1;11;138;295;0;23;3;0;1;0.0;2017;1;1;4;5878;0
7166;6;5;9;0;11;138;295;0;16;3;0;0;0.0;2017;1;1;3;5863;4
2289;2;5;6;0;11;138;182;0;48;3;0;0;0.0;2017;1;1;3;5855;4
2048;1;5;9;0;17;55;295;0;23;3;0;1;0.0;2017;1;1;3;5856;4
4523;4;5;9;0;20;60;265;0;5;3;0;0;0.0;2017;1;1;3;5861;4
405;1;5;9;0;12;137;295;0;23;3;0;1;0.0;2017;1;1;3;5869;3
6147;3;5;6;0;11;138;230;0;23;4;0;0;0.0;2017;1;1;3;5871;3
9023;1;18;11;1;11;138;295;0;23;4;0;1;0.0;2017;1;1;4;5883;0
5842;1;5;6;0;11;138;182;0;23;4;0;1;0.0;2017;1;1;3;5876;3
2830;1;5;9;0;14;141;295;0;23;5;0;1;0.0;2017;1;1;3;5866;3
5623;1;5;9;0;11;138;223;3;23;6;0;1;0.0;2017;1;1;3;5865;4
1283;5;5;6;0;11;138;182;0;67;7;0;0;0.0;2017;1;1;3;5870;3
7073;1;5;6;0;3;24;295;0;23;8;0;1;0.0;2017;1;1;3;5864;4
470;1;5;1;1;21;90;295;0;23;10;0;1;0.0;2017;1;1;3;5844;1
2289;4;5;6;0;11;138;182;0;48;21;0;0;134.32;2017;1;1;3;5867;3
7166;5;5;9;0;11;138;295;0;16;22;0;0;0.0;2017;1;1;3;5858;4
823;2;5;6;0;11;138;295;0;0;50;0;0;243.16;2017;1;1;3;5877;3
3155;1;5;1;2;20;132;116;0;75;1;1;1;0.0;2017;1;1;3;5846;1
1160;1;5;9;0;7;106;295;0;75;1;1;1;0.0;2017;1;1;3;5859;4
7333;2;16;0;1;3;83;295;0;75;9;0;0;0.0;2017;1;1;4;5881;0
7333;1;16;0;1;3;83;295;0;75;8;0;1;0.0;2017;1;1;4;5879;0
5285;1;5;9;0;15;101;295;0;75;9;0;1;0.0;2017;1;1;3;5852;4
6667;1;5;9;0;6;63;295;0;0;1;1;1;0.0;2017;4;4;4;8721;1
2680;1;5;1;1;12;137;295;0;23;1;1;1;0.0;2017;4;4;4;8738;3
5974;1;8;9;0;7;106;295;0;23;1;1;1;0.0;2017;4;4;4;8724;4
9590;1;5;9;0;20;64;0;0;23;1;1;1;0.0;2017;4;4;4;8726;4
9782;2;5;9;0;18;120;152;0;23;1;1;0;0.0;2017;4;4;4;8734;4
2904;1;5;6;0;11;138;295;0;28;1;1;1;0.0;2017;4;4;4;8744;3
5847;1;5;9;0;12;30;295;0;5;1;1;1;0.0;2017;4;4;4;8723;1
5416;1;5;6;0;18;61;164;0;5;1;1;1;0.0;2017;4;4;4;8725;4
4566;1;20;5;0;17;55;175;0;23;1;1;1;0.0;2017;4;4;4;8732;4
6798;1;5;6;0;11;138;182;0;23;1;1;1;0.0;2017;4;4;4;8728;4
2445;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;4;4;4;8739;3
4950;2;18;11;1;11;138;295;1;23;1;1;0;0.0;2017;4;4;5;8751;0
7344;2;5;1;1;2;104;295;0;23;1;1;0;0.0;2017;4;4;5;8754;0
9788;1;9;9;2;6;63;295;0;74;2;0;1;0.0;2017;4;4;4;8735;4
3808;2;8;6;0;12;137;186;0;74;2;0;0;0.0;2017;4;4;4;8720;1
9782;1;5;9;0;18;120;152;0;23;2;0;1;0.0;2017;4;4;4;8730;4
4749;3;5;1;1;11;138;295;0;23;2;0;0;0.0;2017;4;4;4;8742;3
7344;1;5;1;1;11;138;295;0;23;2;0;1;0.0;2017;4;4;4;8729;4
2045;4;5;5;0;11;138;245;0;48;3;0;0;0.0;2017;4;4;4;8750;3
3797;2;5;6;0;11;138;295;0;23;4;0;0;0.0;2017;4;4;4;8741;3
4950;1;18;11;1;11;138;295;1;23;5;0;1;0.0;2017;4;4;4;8748;3
7636;1;5;5;0;11;138;172;0;23;5;0;1;0.0;2017;4;4;4;8733;4
4749;2;5;1;1;11;138;295;0;23;5;0;0;0.0;2017;4;4;4;8740;3
4747;1;5;6;0;11;138;172;0;48;9;0;1;0.0;2017;4;4;4;8747;3
6843;1;5;1;1;11;138;295;0;23;9;0;1;0.0;2017;4;4;5;8753;0
2126;2;5;9;0;11;138;295;0;23;7;0;0;0.0;2017;4;4;4;8749;3
9782;3;5;9;0;18;120;152;0;23;7;0;0;0.0;2017;4;4;5;8757;0
1514;1;18;6;0;11;138;236;1;23;13;0;1;0.0;2017;4;4;5;8756;0
2126;1;5;9;0;11;138;295;0;23;16;0;1;0.0;2017;4;4;4;8745;3
3598;1;5;9;0;20;132;295;0;75;1;1;1;0.0;2017;4;4;4;8746;3
598;1;5;9;0;7;102;295;0;75;1;1;1;0.0;2017;4;4;4;8722;1
2341;1;5;1;1;14;15;295;0;75;1;1;1;0.0;2017;4;4;5;8752;0
7807;1;18;6;0;6;63;295;0;75;1;1;1;0.0;2017;4;4;5;8755;0
8921;1;5;9;0;18;103;295;0;75;1;1;1;0.0;2017;4;4;4;8736;3
7248;1;5;9;0;11;19;295;0;19;1;1;1;0.0;2017;4;4;4;8727;4
6266;1;5;9;0;11;138;295;0;75;3;0;1;0.0;2017;4;4;4;8737;3
6659;1;9;9;0;11;138;295;0;75;3;0;1;0.0;2017;4;4;4;8731;4
4286;1;3;1;1;21;11;295;0;45;3;0;1;0.0;2017;4;4;4;8743;3
6570;1;5;1;1;17;55;295;0;0;1;1;1;0.0;2016;11;11;20;4213;4
670;1;5;6;0;21;90;295;0;23;1;1;1;0.0;2016;11;11;20;4215;3
9586;2;5;6;0;18;61;31;0;23;1;1;0;0.0;2016;11;11;20;4208;4
2888;1;5;9;0;6;52;110;0;23;1;1;1;0.0;2016;11;11;21;4237;1
3419;1;8;9;0;15;129;19;0;23;1;1;1;0.0;2016;11;11;21;4235;1
8107;1;8;9;0;11;138;295;0;23;1;1;1;0.0;2016;11;11;20;4202;4
3235;1;18;6;0;17;55;175;0;23;1;1;1;0.0;2016;11;11;20;4210;4
2302;1;5;6;0;21;11;295;0;66;1;1;1;0.0;2016;11;11;21;4231;0
6439;1;5;6;0;20;136;295;0;23;1;1;1;0.0;2016;11;11;20;4205;4
5732;3;5;9;0;21;90;295;0;23;1;1;0;0.0;2016;11;11;20;4191;1
5732;4;5;9;0;21;90;295;0;23;1;1;0;0.0;2016;11;11;21;4233;0
2163;1;2;1;1;6;52;110;0;73;2;0;1;0.0;2016;11;11;21;4225;0
9835;1;5;9;0;12;37;295;0;23;2;0;1;0.0;2016;11;11;20;4203;4
9586;1;5;6;0;18;61;31;0;23;2;0;1;0.0;2016;11;11;20;4204;4
5524;1;18;11;2;1;5;295;0;23;2;0;1;0.0;2016;11;11;20;4197;1
9865;1;18;11;1;21;43;295;0;23;1;1;1;0.0;2016;11;11;20;4219;3
8497;1;8;6;0;11;138;182;0;0;2;0;1;0.0;2016;11;11;21;4222;2
4383;1;5;9;0;21;6;295;0;23;2;0;1;0.0;2016;11;11;20;4200;4
5382;1;5;11;2;11;138;245;0;23;4;0;1;0.0;2016;11;11;20;4196;1
5427;3;5;5;0;11;138;295;0;0;7;0;0;0.0;2016;11;11;20;4218;3
9498;5;5;3;0;11;138;230;0;48;18;0;0;0.0;2016;11;11;20;4216;3
2401;3;18;11;1;11;138;295;0;23;17;0;0;0.0;2016;11;11;20;4214;3
7379;1;18;6;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;21;4230;0
6742;1;18;6;0;3;83;295;0;75;1;1;1;0.0;2016;11;11;20;4217;3
5113;1;18;6;0;15;129;19;0;75;1;1;1;0.0;2016;11;11;20;4193;1
3389;1;5;9;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;21;4224;0
1662;1;5;1;1;14;100;136;0;75;1;1;1;0.0;2016;11;11;20;4206;4
1235;1;5;9;0;15;142;282;0;75;1;1;1;0.0;2016;11;11;20;4209;4
4752;1;5;9;0;15;129;0;0;75;1;1;1;0.0;2016;11;11;21;4236;1
6536;1;5;9;0;15;129;295;0;75;1;1;1;0.0;2016;11;11;21;4227;0
7403;1;18;6;0;18;61;295;0;75;1;1;1;0.0;2016;11;11;20;4198;4
6965;1;18;6;0;15;129;0;0;75;1;1;1;0.0;2016;11;11;21;4223;0
7799;1;5;9;0;20;136;295;0;75;1;1;1;0.0;2016;11;11;21;4221;2
6637;1;5;9;0;15;142;295;0;75;1;1;1;0.0;2016;11;11;20;4195;1
8184;1;16;0;1;10;131;273;0;75;2;0;1;0.0;2016;11;11;20;4190;1
5058;1;5;9;0;14;100;136;0;75;2;0;1;0.0;2016;11;11;21;4220;2
5932;1;18;6;0;7;106;295;0;75;2;0;1;0.0;2016;11;11;21;4228;0
1307;1;5;9;0;15;129;0;0;75;2;0;1;0.0;2016;11;11;20;4211;4
677;1;5;9;0;15;129;295;0;75;2;0;1;0.0;2016;11;11;21;4234;1
8940;1;5;9;0;14;15;24;0;75;2;0;1;0.0;2016;11;11;21;4229;0
4677;1;18;6;0;15;78;135;0;75;2;0;1;0.0;2016;11;11;21;4226;0
7089;1;18;6;0;17;55;25;0;75;2;0;1;0.0;2016;11;11;21;4232;0
2684;1;5;9;0;10;33;295;0;75;2;0;1;0.0;2016;11;11;20;4192;1
244;1;18;6;0;15;101;212;0;75;2;0;1;0.0;2016;11;11;20;4194;1
5811;1;5;9;0;20;110;295;0;75;2;0;1;0.0;2016;11;11;20;4201;4
9757;1;18;6;0;15;78;295;0;75;2;0;1;0.0;2016;11;11;20;4207;4
3237;1;19;11;1;15;114;0;0;45;4;0;1;0.0;2016;11;11;20;4199;4
3882;1;16;0;1;19;29;0;0;75;10;0;1;0.0;2016;11;11;20;4212;4
2001;1;8;9;0;7;28;295;0;23;1;1;1;0.0;2017;7;7;27;12126;1
9678;1;5;6;0;21;39;197;0;23;1;1;1;0.0;2017;7;7;27;12141;3
4199;1;5;9;0;14;15;241;0;23;1;1;1;0.0;2017;7;7;27;12129;4
8331;1;18;6;0;21;43;295;0;23;1;1;1;0.0;2017;7;7;27;12124;1
9168;9;5;9;0;11;138;295;0;67;1;1;0;0.0;2017;7;7;27;12139;3
9168;10;5;9;0;11;138;295;0;67;1;1;0;0.0;2017;7;7;28;12148;0
6456;1;5;11;1;11;138;172;0;0;1;1;1;0.0;2017;7;7;28;12146;2
6729;1;5;6;0;17;55;181;0;23;1;1;1;0.0;2017;7;7;28;12153;0
4488;1;18;11;1;11;138;10;0;0;1;1;1;0.0;2017;7;7;27;12128;4
7732;3;5;1;1;11;138;295;3;23;1;1;0;0.0;2017;7;7;27;12142;3
7732;2;5;1;1;11;138;295;3;23;1;1;0;0.0;2017;7;7;27;12134;4
3900;1;8;9;0;6;119;295;0;23;1;1;1;0.0;2017;7;7;27;12125;1
9890;1;8;9;0;11;138;59;0;23;1;1;1;0.0;2017;7;7;28;12150;0
745;1;5;9;0;7;28;295;0;23;1;1;1;0.0;2017;7;7;27;12122;1
8670;1;5;9;0;15;56;295;4;3;2;0;1;0.0;2017;7;7;27;12130;4
2096;1;9;9;0;6;63;295;0;23;2;0;1;0.0;2017;7;7;27;12143;3
7732;1;5;1;1;11;138;295;3;23;2;0;1;0.0;2017;7;7;27;12133;4
5480;1;5;5;0;11;138;295;0;23;2;0;1;0.0;2017;7;7;28;12145;2
6177;1;18;11;1;12;59;295;0;23;2;0;1;0.0;2017;7;7;27;12132;4
4829;1;5;6;0;11;138;129;0;23;3;0;1;0.0;2017;7;7;27;12136;4
1028;1;5;6;0;11;138;295;0;23;3;0;1;0.0;2017;7;7;27;12140;3
7412;1;5;6;0;11;138;59;0;23;5;0;1;0.0;2017;7;7;27;12131;4
3476;1;7;9;0;11;138;111;0;23;6;0;1;0.0;2017;7;7;27;12138;3
2391;2;5;6;0;11;138;295;0;23;8;0;0;0.0;2017;7;7;28;12147;0
7589;8;5;9;0;11;138;172;0;48;9;0;0;0.0;2017;7;7;27;12144;3
1635;1;5;11;1;1;91;295;0;23;17;0;1;0.0;2017;7;7;27;12123;1
4622;1;5;9;0;6;119;295;0;75;1;1;1;0.0;2017;7;7;28;12151;0
412;1;15;9;0;14;3;295;0;75;1;1;1;0.0;2017;7;7;28;12149;0
2935;1;9;9;0;12;137;295;0;75;1;1;1;0.0;2017;7;7;27;12127;1
1097;1;5;9;0;11;138;295;0;75;2;0;1;0.0;2017;7;7;28;12152;0
8002;1;5;9;0;10;86;295;0;75;1;1;1;0.0;2017;7;7;27;12135;4
3122;1;5;1;1;11;138;295;0;75;5;0;1;0.0;2017;7;7;27;12137;3
599;1;5;1;2;11;138;295;0;0;3;0;1;0.0;2017;7;7;16;11772;4
8507;1;8;1;1;11;138;295;0;23;5;0;1;0.0;2017;7;7;16;11775;4
9127;1;18;6;0;11;138;295;0;23;1;1;1;0.0;2017;7;7;16;11782;3
753;1;7;9;0;7;28;295;0;0;1;1;1;0.0;2017;7;7;16;11773;4
2108;1;5;9;0;6;52;110;4;3;2;0;1;0.0;2017;7;7;17;11789;0
4785;1;18;6;0;11;138;295;0;75;2;0;1;0.0;2017;7;7;16;11779;3
865;1;18;11;1;12;137;295;0;23;2;0;1;0.0;2017;7;7;16;11770;1
734;1;18;11;2;12;137;295;0;23;3;0;1;0.0;2017;7;7;16;11776;4
478;1;5;9;0;1;5;161;0;23;5;0;1;0.0;2017;7;7;16;11769;1
8734;2;5;3;0;11;138;172;0;23;6;0;0;0.0;2017;7;7;17;11787;0
6339;4;18;11;1;17;121;295;0;23;10;0;0;0.0;2017;7;7;17;11791;0
556;1;20;1;1;17;55;295;0;23;13;0;1;0.0;2017;7;7;16;11768;1
1834;1;5;3;0;11;138;172;0;48;31;0;1;0.0;2017;7;7;17;11786;0
2088;2;5;3;0;21;39;295;0;23;1;1;0;0.0;2017;7;7;16;11774;4
5084;1;18;11;1;5;108;295;0;23;1;1;1;0.0;2017;7;7;16;11780;3
8829;2;3;1;1;14;3;295;4;3;1;1;0;0.0;2017;7;7;17;11785;2
5292;1;5;1;1;11;138;0;0;0;1;1;1;0.0;2017;7;7;16;11781;3
364;5;5;6;0;11;138;236;0;48;1;1;0;0.0;2017;7;7;16;11778;4
949;1;5;6;0;11;19;295;0;5;2;0;1;0.0;2017;7;7;16;11784;3
5462;2;5;6;0;11;138;295;0;23;3;0;0;0.0;2017;7;7;16;11777;4
5658;4;5;6;0;11;138;295;0;67;3;0;0;0.0;2017;7;7;17;11790;0
8829;1;3;1;1;14;3;295;4;3;3;0;1;0.0;2017;7;7;16;11783;3
7943;1;18;11;1;11;138;295;0;23;1;1;1;0.0;2017;7;7;17;11788;0
4744;1;5;9;0;20;42;264;0;23;1;1;1;0.0;2017;7;7;16;11771;1
6640;1;5;1;1;12;137;295;0;23;1;1;1;0.0;2017;7;7;17;11792;0
8671;1;5;9;0;17;55;175;0;0;2;0;1;0.0;2017;2;2;26;7456;1
793;1;18;11;1;21;39;197;0;0;3;0;1;0.0;2017;2;2;26;7466;4
1658;1;5;9;0;11;138;295;4;3;3;0;1;0.0;2017;2;2;26;7469;4
2032;1;5;6;0;11;138;182;0;23;3;0;1;0.0;2017;2;2;26;7462;4
9078;1;5;3;0;11;138;245;0;23;3;0;1;0.0;2017;2;2;26;7473;3
6521;1;5;1;1;11;138;245;0;23;4;0;1;0.0;2017;2;2;26;7464;4
6771;1;18;11;1;11;138;182;0;23;4;0;1;0.0;2017;2;2;26;7475;3
5085;1;16;0;1;20;132;295;0;23;4;0;1;0.0;2017;2;2;26;7471;3
8671;2;5;9;0;17;55;175;0;5;4;0;0;0.0;2017;2;2;26;7458;1
5525;1;5;1;1;12;59;295;0;23;5;0;1;0.0;2017;2;2;26;7478;3
6717;1;5;9;0;17;55;175;0;5;5;0;1;0.0;2017;2;2;26;7459;1
4380;1;5;6;0;11;138;195;1;23;5;0;1;0.0;2017;2;2;27;7479;0
5406;1;18;11;2;11;138;295;0;0;6;0;1;0.0;2017;2;2;26;7468;4
9511;1;5;6;0;11;138;295;0;23;4;0;1;0.0;2017;2;2;27;7481;0
8128;2;5;9;0;11;138;295;0;23;6;0;0;0.0;2017;2;2;26;7474;3
5001;1;5;1;1;11;138;59;0;23;7;0;1;0.0;2017;2;2;26;7460;4
9937;1;18;11;2;11;138;295;0;23;8;0;1;0.0;2017;2;2;26;7467;4
8733;1;5;9;0;11;19;295;0;23;10;0;1;0.0;2017;2;2;26;7470;4
3018;1;16;0;1;15;18;295;0;75;2;0;1;0.0;2017;2;2;26;7455;1
4380;2;5;6;0;11;138;195;0;23;1;1;0;0.0;2017;2;2;27;7480;0
9620;1;5;9;0;14;100;295;0;75;1;1;1;0.0;2017;2;2;27;7483;0
9894;1;5;9;0;7;107;295;0;75;1;1;1;0.0;2017;2;2;26;7472;3
7000;2;5;1;1;14;15;295;0;75;1;1;0;0.0;2017;2;2;26;7477;3
3884;1;5;9;0;20;132;295;0;23;2;0;1;0.0;2017;2;2;26;7465;4
2267;1;9;9;0;6;63;295;0;75;2;0;1;0.0;2017;2;2;26;7457;1
3024;1;5;5;0;15;129;295;0;75;2;0;1;0.0;2017;2;2;26;7463;4
260;1;9;9;0;20;132;116;0;75;2;0;1;0.0;2017;2;2;26;7461;4
4977;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;2;2;26;7476;3
4380;3;5;6;0;11;138;195;0;23;1;1;0;0.0;2017;2;2;27;7482;0
7768;1;5;6;0;18;61;295;0;23;5;0;1;0.0;2017;3;3;22;8290;1
9694;1;3;1;1;15;129;19;0;75;2;0;1;0.0;2017;3;3;22;8283;1
750;1;5;6;0;11;138;295;0;48;3;0;1;0.0;2017;3;3;22;8304;4
8882;1;8;9;0;6;21;295;0;5;3;0;1;0.0;2017;3;3;22;8287;1
6644;4;5;6;0;11;138;16;0;0;4;0;0;0.0;2017;3;3;22;8296;4
6473;1;5;6;0;11;138;230;0;48;5;0;1;0.0;2017;3;3;22;8298;4
3309;1;18;11;1;11;19;295;0;23;8;0;1;0.0;2017;3;3;22;8306;3
8158;1;18;11;1;11;138;295;0;23;9;0;1;0.0;2017;3;3;23;8317;0
6644;6;5;6;0;11;138;16;0;0;10;0;0;0.0;2017;3;3;22;8303;4
6644;5;5;6;0;11;138;16;0;0;12;0;0;0.0;2017;3;3;22;8297;4
6644;7;5;6;0;11;138;16;0;0;33;0;0;0.0;2017;3;3;22;8305;4
6644;8;5;6;0;11;138;16;0;0;59;0;0;293.53;2017;3;3;22;8307;3
5247;1;5;1;1;20;132;116;0;75;1;1;1;0.0;2017;3;3;23;8318;0
7772;1;8;5;0;10;131;295;0;0;1;1;1;0.0;2017;3;3;22;8292;4
5609;1;5;6;0;12;94;295;0;23;1;1;1;0.0;2017;3;3;22;8293;4
356;1;5;9;0;7;115;295;0;75;1;1;1;0.0;2017;3;3;22;8308;3
3858;1;5;1;1;3;83;162;0;23;1;1;1;0.0;2017;3;3;23;8314;0
6720;1;5;9;0;15;56;295;0;23;1;1;1;0.0;2017;3;3;23;8312;0
2508;1;5;9;0;12;124;295;0;23;1;1;1;0.0;2017;3;3;22;8285;1
8515;1;9;9;0;21;90;89;0;0;1;1;1;0.0;2017;3;3;22;8288;1
948;1;5;6;0;21;39;197;0;23;1;1;1;0.0;2017;3;3;22;8295;4
1774;1;5;9;0;21;39;295;4;3;1;1;1;0.0;2017;3;3;22;8291;1
1970;11;5;6;0;11;138;10;0;48;1;1;0;0.0;2017;3;3;22;8300;4
7300;2;5;6;0;11;138;195;0;0;1;1;0;0.0;2017;3;3;23;8311;0
6179;1;5;5;0;21;90;295;0;75;1;1;1;0.0;2017;3;3;22;8299;4
7300;1;5;6;0;11;138;195;0;0;1;1;1;0.0;2017;3;3;23;8310;2
9067;1;5;1;1;17;55;295;0;75;1;1;1;0.0;2017;3;3;22;8302;4
3309;2;18;11;1;11;19;295;0;23;1;1;0;0.0;2017;3;3;23;8315;0
9960;2;5;6;0;11;138;230;0;23;1;1;0;0.0;2017;3;3;22;8301;4
6345;1;5;6;0;21;90;295;0;0;3;0;1;0.0;2017;3;3;22;8289;1
6593;3;5;5;0;11;138;230;0;23;3;0;0;0.0;2017;3;3;22;8309;3
3515;2;5;9;0;15;114;250;0;23;3;0;0;0.0;2017;3;3;23;8313;0
7509;1;5;9;0;15;142;295;0;23;1;1;1;0.0;2017;3;3;23;8316;0
1149;1;5;9;0;1;5;161;0;23;1;1;1;0.0;2017;3;3;22;8284;1
6015;2;5;6;0;11;138;231;0;0;1;1;0;0.0;2017;3;3;22;8286;1
7193;2;18;11;1;12;137;142;0;23;1;1;0;0.0;2017;3;3;22;8294;4
2416;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;3;3;23;8319;0
8934;1;5;1;1;7;107;295;0;0;3;0;1;0.0;2016;12;12;14;5283;1
7982;1;18;11;1;7;102;295;0;23;5;0;1;0.0;2016;12;12;15;5320;1
6100;1;18;11;2;7;107;295;0;23;4;0;1;0.0;2016;12;12;14;5294;4
6606;1;5;6;0;11;19;271;0;23;105;0;1;197.7;2016;12;12;14;5295;4
7465;10;5;6;0;12;59;83;0;23;1;1;0;0.0;2016;12;12;14;5293;4
6565;1;5;6;0;11;138;182;0;23;2;0;1;0.0;2016;12;12;15;5310;0
9656;1;5;6;0;11;138;295;0;23;3;0;1;0.0;2016;12;12;15;5307;0
3914;2;5;6;0;11;138;295;0;23;4;0;0;0.0;2016;12;12;15;5308;0
9428;3;5;6;0;11;138;257;0;23;2;0;0;0.0;2016;12;12;15;5316;0
8153;5;5;1;1;11;138;230;0;16;4;0;0;0.0;2016;12;12;15;5319;1
1443;1;5;9;0;11;138;295;0;75;7;0;1;0.0;2016;12;12;15;5317;0
8580;6;5;6;0;11;138;172;0;48;10;0;0;0.0;2016;12;12;15;5304;2
1492;1;5;9;0;11;138;236;0;23;14;0;1;0.0;2016;12;12;14;5296;4
3815;1;5;9;0;17;55;295;0;23;1;1;1;0.0;2016;12;12;14;5298;4
8641;2;18;11;1;0;0;295;0;9;1;1;0;0.0;2016;12;12;15;5318;1
366;1;5;5;0;11;138;0;0;0;1;1;1;0.0;2016;12;12;14;5292;4
7667;1;18;6;0;12;124;100;0;23;1;1;1;0.0;2016;12;12;14;5285;1
821;1;8;9;0;18;61;295;0;23;1;1;1;0.0;2016;12;12;14;5286;4
5710;1;5;9;0;12;137;295;0;23;1;1;1;0.0;2016;12;12;14;5287;4
3359;1;5;9;0;20;136;82;0;23;1;1;1;0.0;2016;12;12;14;5289;4
3986;1;5;9;0;11;138;172;0;0;1;1;1;0.0;2016;12;12;14;5290;4
2786;1;5;6;0;11;138;172;0;0;1;1;1;0.0;2016;12;12;14;5300;3
4989;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2016;12;12;14;5299;4
2409;1;2;1;2;15;78;295;0;0;1;1;1;0.0;2016;12;12;15;5309;0
3016;9;5;6;0;11;138;182;0;48;1;1;0;0.0;2016;12;12;14;5291;4
8465;2;5;6;0;11;138;295;0;23;1;1;0;0.0;2016;12;12;14;5297;4
2895;1;5;1;1;11;138;295;0;0;1;1;1;0.0;2016;12;12;15;5313;0
8153;4;5;1;1;11;138;230;0;23;2;0;0;0.0;2016;12;12;15;5314;0
9428;1;5;6;0;11;138;257;0;23;2;0;1;0.0;2016;12;12;15;5312;0
7599;1;5;1;1;11;19;130;0;23;3;0;1;0.0;2016;12;12;15;5305;2
4406;1;5;1;2;11;138;295;0;0;4;0;1;0.0;2016;12;12;15;5306;2
7218;1;18;6;0;11;138;295;0;23;4;0;1;0.0;2016;12;12;15;5321;1
6057;1;5;1;1;18;61;164;0;23;5;0;1;0.0;2016;12;12;14;5284;1
6414;1;5;9;0;11;138;295;0;75;3;0;1;0.0;2016;12;12;15;5311;0
7465;9;5;6;0;12;59;83;0;23;2;0;0;0.0;2016;12;12;14;5288;4
3697;1;5;1;1;11;138;295;0;23;1;1;1;0.0;2016;12;12;14;5303;3
5051;1;18;6;0;11;138;295;0;0;1;1;1;0.0;2016;12;12;14;5302;3
9076;1;18;6;0;21;43;295;0;23;1;1;1;0.0;2016;12;12;14;5301;3
9428;2;5;6;0;11;138;257;0;23;2;0;0;0.0;2016;12;12;15;5315;0
1065;1;5;9;0;11;138;295;0;23;1;1;1;0.0;2017;4;4;8;8883;3
1108;2;5;11;1;11;138;230;0;23;1;1;0;0.0;2017;4;4;9;8894;0
4959;2;5;9;0;15;114;295;4;3;1;1;0;0.0;2017;4;4;8;8864;1
600;1;18;6;0;12;137;147;0;5;1;1;1;0.0;2017;4;4;8;8868;1
7416;1;5;9;0;21;11;295;0;23;1;1;1;0.0;2017;4;4;8;8879;4
9072;1;5;9;0;17;55;295;0;23;1;1;1;0.0;2017;4;4;9;8892;0
8352;1;8;9;0;11;138;295;0;23;1;1;1;0.0;2017;4;4;8;8863;1
3099;1;5;1;1;17;55;57;0;0;1;1;1;0.0;2017;4;4;8;8873;4
4434;1;5;1;1;17;55;0;0;23;1;1;1;0.0;2017;4;4;9;8895;0
4505;1;5;6;0;18;120;152;0;23;1;1;1;0.0;2017;4;4;8;8888;3
2226;1;18;11;1;11;19;295;0;23;1;1;1;0.0;2017;4;4;9;8889;2
1324;1;5;9;0;14;100;136;0;23;2;0;1;0.0;2017;4;4;8;8871;4
1108;1;5;11;1;11;138;230;0;23;2;0;1;0.0;2017;4;4;8;8885;3
3226;1;5;11;1;20;64;295;0;23;2;0;1;0.0;2017;4;4;8;8870;4
